"","GeoFIPS","GeoName","Region","Year","Quarter","GDP_All","GDP_Pri","GDP_Gov","PI","PCPI","Civ_Pop","Civ_LF","Civ_LFP","Civ_E","Civ_EP","Civ_UE","Civ_UEP","text_gdp","rdate_gdp","dow_gdp","text_pi","rdate_pi","dow_pi","text_ue","rdate_ue","dow_ue"
"759",27000,"Minnesota",4,2008,2,264707,236681,28026,229231384,NA,"4,048,438   ","2,928,564   ",72.3,"2,772,031   ",68.5,"156,533   ",5.3,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"760",4000,"Arizona",6,2008,2,261287,225483,35804,231945556,NA,"4,865,847   ","3,104,139   ",63.8,"2,919,923   ",60,"184,216   ",5.9,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"761",53000,"Washington",8,2008,2,353131,302262,50869,296264644,NA,"5,084,384   ","3,475,640   ",68.4,"3,291,504   ",64.7,"184,136   ",5.3,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"762",40000,"Oklahoma",6,2008,2,158302,134737,23565,142418736,NA,"2,740,965   ","1,741,146   ",63.5,"1,678,762   ",61.2,"62,384   ",3.6,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"763",28000,"Mississippi",5,2008,2,95715,78996,16719,93462444,NA,"2,186,207   ","1,311,489   ",60,"1,221,981   ",55.9,"89,508   ",6.8,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"764",25000,"Massachusetts",1,2008,2,386359,341792,44568,338252820,NA,"5,181,107   ","3,452,773   ",66.6,"3,266,247   ",63,"186,526   ",5.4,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"765",15000,"Hawaii",8,2008,2,66855,52665,14191,56370680,NA,"974,980   ","641,982   ",65.8,"615,942   ",63.2,"26,040   ",4.1,"Gross Domestic Product by State, advance 2008 and revised 2005-2007","6/2/2009 8:30","Tuesday","State Personal Income: Second Quarter 2008 released September 18th, 2008","9/18/2008 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2008","7/18/2008 10:00","Friday"
"766",56000,"Wyoming",7,2009,2,36818,31718,5100,24252296,NA,"418,196   ","300,719   ",71.9,"280,574   ",67.1,"20,145   ",6.7,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"767",23000,"Maine",1,2009,2,49918,42357,7561,48818028,NA,"1,064,612   ","696,656   ",65.4,"638,738   ",60,"57,918   ",8.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"768",32000,"Nevada",8,2009,2,119359,104811,14548,99579424,NA,"1,998,890   ","1,347,154   ",67.4,"1,192,546   ",59.7,"154,608   ",11.5,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"769",31000,"Nebraska",4,2009,2,85350,74021,11329,70848340,NA,"1,362,376   ","992,727   ",72.9,"945,379   ",69.4,"47,348   ",4.8,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"770",21000,"Kentucky",5,2009,2,153846,128677,25169,139364620,NA,"3,326,417   ","2,063,700   ",62,"1,839,745   ",55.3,"223,955   ",10.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"771",6000,"California",8,2009,2,1908554,1647326,261227,1539677256,NA,"27,924,313   ","18,230,796   ",65.3,"16,162,381   ",57.9,"2,068,415   ",11.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"772",24000,"Maryland",2,2009,2,302823,239672,63151,279566256,NA,"4,393,922   ","3,037,119   ",69.1,"2,821,271   ",64.2,"215,848   ",7.1,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"773",9000,"Connecticut",1,2009,2,225452,201560,23893,197824664,NA,"2,745,421   ","1,890,672   ",68.9,"1,737,676   ",63.3,"152,996   ",8.1,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"774",10000,"Delaware",2,2009,2,56302,50135,6167,37107504,NA,"685,612   ","438,871   ",64,"401,874   ",58.6,"36,997   ",8.4,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"775",30000,"Montana",7,2009,2,35230,29282,5948,33102016,NA,"766,762   ","499,956   ",65.2,"465,433   ",60.7,"34,523   ",6.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"776",34000,"New Jersey",2,2009,2,480904,422861,58043,440750324,NA,"6,762,432   ","4,561,981   ",67.5,"4,137,925   ",61.2,"424,056   ",9.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"777",5000,"Arkansas",5,2009,2,98424,84739,13685,91583976,NA,"2,202,154   ","1,363,147   ",61.9,"1,253,802   ",56.9,"109,345   ",8,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"778",11000,"District of Columbia",2,2009,2,99382,64199,35183,37292868,NA,"485,488   ","334,319   ",68.9,"303,084   ",62.4,"31,235   ",9.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"779",1000,"Alabama",5,2009,2,169186,137845,31342,157954264,NA,"3,619,629   ","2,164,657   ",59.8,"1,916,852   ",53,"247,805   ",11.4,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"780",44000,"Rhode Island",1,2009,2,47495,40367,7127,43215608,NA,"841,446   ","567,439   ",67.4,"503,468   ",59.8,"63,971   ",11.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"781",55000,"Wisconsin",3,2009,2,242981,212218,30763,217343280,NA,"4,415,500   ","3,106,172   ",70.3,"2,829,002   ",64.1,"277,170   ",8.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"782",20000,"Kansas",4,2009,2,121353,102786,18567,110411796,NA,"2,127,510   ","1,526,536   ",71.8,"1,416,566   ",66.6,"109,970   ",7.2,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"783",12000,"Florida",5,2009,2,718455,620503,97951,701471584,NA,"14,575,145   ","9,132,122   ",62.7,"8,157,108   ",56,"975,014   ",10.7,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"784",22000,"Louisiana",5,2009,2,206080,180884,25196,163056216,NA,"3,386,911   ","2,069,926   ",61.1,"1,924,213   ",56.8,"145,713   ",7,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"785",45000,"South Carolina",5,2009,2,159718,131865,27853,149427316,NA,"3,488,495   ","2,160,758   ",61.9,"1,910,067   ",54.8,"250,691   ",11.6,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"786",25000,"Massachusetts",1,2009,2,382157,335967,46190,327650816,NA,"5,235,023   ","3,477,141   ",66.4,"3,184,703   ",60.8,"292,438   ",8.4,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"787",18000,"Indiana",3,2009,2,259538,231453,28084,216656008,NA,"4,904,977   ","3,200,147   ",65.2,"2,857,771   ",58.3,"342,376   ",10.7,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"788",53000,"Washington",8,2009,2,351719,298147,53572,283300800,NA,"5,170,538   ","3,542,290   ",68.5,"3,213,988   ",62.2,"328,302   ",9.3,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"789",41000,"Oregon",8,2009,2,179761,157432,22329,135293812,NA,"3,006,279   ","1,981,622   ",65.9,"1,747,456   ",58.1,"234,166   ",11.8,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"790",46000,"South Dakota",4,2009,2,36298,31552,4746,31146984,NA,"617,021   ","446,949   ",72.4,"424,199   ",68.7,"22,750   ",5.1,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"791",19000,"Iowa",4,2009,2,134827,117804,17023,115447412,NA,"2,332,447   ","1,693,065   ",72.6,"1,580,480   ",67.8,"112,585   ",6.6,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"792",49000,"Utah",7,2009,2,113942,97116,16826,88806824,NA,"1,970,908   ","1,365,675   ",69.3,"1,261,440   ",64,"104,235   ",7.6,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"793",8000,"Colorado",7,2009,2,247409,214494,32915,206255804,NA,"3,836,067   ","2,729,402   ",71.2,"2,520,084   ",65.7,"209,318   ",7.7,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"794",35000,"New Mexico",6,2009,2,81778,62140,19638,65726956,NA,"1,514,918   ","942,214   ",62.2,"866,485   ",57.2,"75,729   ",8,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"795",47000,"Tennessee",5,2009,2,245937,213290,32647,217645892,NA,"4,865,073   ","3,056,137   ",62.8,"2,718,211   ",55.9,"337,926   ",11.1,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"796",50000,"Vermont",1,2009,2,24905,21038,3867,24528200,NA,"506,890   ","360,684   ",71.2,"335,753   ",66.2,"24,931   ",6.9,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"797",13000,"Georgia",5,2009,2,402863,346035,56828,332903120,NA,"7,294,421   ","4,807,015   ",65.9,"4,317,868   ",59.2,"489,147   ",10.2,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"798",33000,"New Hampshire",1,2009,2,59295,51623,7672,57718532,NA,"1,056,869   ","745,249   ",70.5,"696,233   ",65.9,"49,016   ",6.6,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"799",36000,"New York",2,2009,2,1145133,1002088,143046,924087128,NA,"15,348,090   ","9,658,108   ",62.9,"8,831,877   ",57.5,"826,231   ",8.6,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"800",29000,"Missouri",4,2009,2,247683,214591,33092,216785708,NA,"4,607,694   ","3,068,193   ",66.6,"2,777,919   ",60.3,"290,274   ",9.5,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"801",48000,"Texas",6,2009,2,1154739,1015366,139373,918950348,NA,"18,075,211   ","12,017,752   ",66.5,"11,044,463   ",61.1,"973,289   ",8.1,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
"802",42000,"Pennsylvania",2,2009,2,563927,499145,64782,516621972,NA,"9,935,005   ","6,411,699   ",64.5,"5,873,313   ",59.1,"538,386   ",8.4,"Gross Domestic Product by State, 2009 (advance estimate) and 1963-2008 (revised estimate)","11/18/2010 8:30","Thursday","State Personal Income: Second Quarter 2009 released October 16th, 2009","10/16/2009 8:30","Friday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  JUNE 2009","7/17/2009 10:00","Friday"
